"col_means","row_means"
-0.60524856977632,-0.603802679579747
-0.662533062898382,-0.611070935916456
-0.762137610987416,-0.611278936316456
-0.77799317279698,-0.611921418987342
-0.622761658493734,-0.619950901281013
-0.53749328145871,-0.627793947611392
-0.665033506271952,-0.604532828620253
-0.603356276555826,-0.577385320497468
-0.528420009576204,-0.491083499822785
-0.617874813333395,-0.546896191104937
-0.2214691368263,-0.617734988182278
0.015400588735675,-0.615665709291139
0.0473098698476722,-0.615313382135443
-0.656713524546605,-0.633523257282278
-0.628961179980356,-0.633838397043924
-0.743608246170053,-0.63391846324557
-0.654979816705833,-0.626846658501519
-0.612243590244114,-0.622002754850633
-0.780928428167213,-0.615931664986076
-0.0477062917542325,-0.62171842735443
-0.213392904926883,-0.621420567402532
-0.123828014584147,-0.622460510035443
-0.672094306818974,-0.396880518082278
-0.70621663959074,-0.374820963977215
-0.644192752866115,-0.377649439
-0.738594816501343,-0.374441895336709
-0.674226934551517,-0.349794057698734
-0.690446312501126,-0.302845722213924
-0.101042702224631,-0.305210638910127
-0.174277577553958,-0.31702225476
-0.0513928953203266,-0.337486394025316
-0.585962696268539,-0.343379570063291
-0.659531216655476,-0.362442914679747
0.0768760112631957,-0.378859927436709
-0.620789916331592,-0.372198971
-0.640076803144351,-0.362653889088608
0.173219742700723,-0.380804188559494
-0.697411069729937,-0.372141763412658
-0.699976372277643,-0.349196010202532
-0.0415636227771787,-0.340305304537975
-0.779767633083527,-0.320363494746835
-0.792190209274884,-0.335175306264557
0.126707820497791,-0.341497766906329
5150,-0.320135244116456
NA,-0.308665262225316
0.274347260646063,-0.289467227496203
-0.0177434918458972,-0.299575326392405
-0.108925032737064,-0.331188547362025
-0.607783818968688,-0.323271604874684
-0.510191378479501,-0.344016729472152
-0.61306429934125,-0.362710194758228
0.669226222373046,-0.345931352818987
0.00403879092060517,-0.33496876213924
0.0921508600211059,-0.300354995468354
-0.965207115039421,-0.331215613451899
-0.95440802665318,-0.299547435606329
-0.938900969424022,-0.282028723189873
0.0789381220355816,-0.212738988503797
0.0079481069090025,-0.316625025906329
-0.00467469823628666,-0.34393142774557
-0.63978102073413,-0.347274839129114
-0.607971599340832,-0.271847910444304
-0.762820240449202,-0.238400161717722
-0.0309824871713436,-0.304473063773418
-0.0747194855994359,-0.302432286598734
0.088357304227173,-0.296451847305063
-0.721192598029789,-0.254298831336709
-0.682653506899942,-0.239704090153165
-0.653665674372188,-0.27437082674557
-0.0967092754729682,-0.258397567091139
-0.0423181079782632,-0.311382241939241
-0.0548303497968374,-0.286159996202532
-0.731348533131935,-0.257577946453165
-0.786062320321895,-0.245962515835443
-0.739932395222129,-0.236965858278481
-0.54822165976717,-0.1935995265
-0.591225327146546,-0.368856414787342
-0.54822165976717,-0.390303675164557
-0.591225327146546,-0.380289413367089
-0.649417950650692,-0.358649572050633
-0.627762945785391,-0.38528012095443
-0.60524856977632,-0.367864729670886
-0.662533062898382,-0.361752943662025
-0.762137610987416,-0.385074805481013
-0.77799317279698,-0.387602576189873
-0.622761658493734,-0.373347412405063
-0.53749328145871,-0.384736334767089
-0.665033506271952,-0.323990838189873
-0.603356276555826,-0.363311387770886
-0.528420009576204,-0.336682775265823
-0.617874813333395,-0.342441670962025
-0.2214691368263,-0.362941540360759
0.015400588735675,-0.30954851405924
0.0473098698476722,-0.313322781122785
-0.656713524546605,-0.292888586873418
-0.628961179980356,-0.280540499665823
-0.743608246170053,-0.273152859166456
-0.654979816705833,-0.296349166708861
-0.612243590244114,-0.305815398822785
-0.780928428167213,-0.299066137549367
-0.0477062917542325,-0.297148722701266
-0.213392904926883,-0.31693367086076
-0.123828014584147,-0.301802578032911
-0.672094306818974,-0.298195206721519
-0.70621663959074,-0.410609679701266
-0.644192752866115,-0.504287517204684
-0.738594816501343,-0.57565371918481
-0.674226934551517,-0.594866657949241
-0.690446312501126,-0.598107303208861
-0.101042702224631,-0.609983979516456
-0.174277577553958,-0.620909872229114
-0.0513928953203266,-0.610471810698734
-0.585962696268539,-0.594200007173418
-0.659531216655476,-0.586813827993671
0.0768760112631957,-0.581220178137975
-0.620789916331592,-0.579611687353924
-0.640076803144351,-0.596373018164557
0.173219742700723,-0.619450906489873
-0.697411069729937,-0.615512710340506
-0.699976372277643,-0.605434683550633
-0.0415636227771787,-0.538467617681013
-0.779767633083527,-0.628945840713924
-0.792190209274884,-0.633552224518987
0.126707820497791,-0.606561329189114
5150,-0.618024748075949
NA,-0.602987008108734
0.274347260646063,-0.634408516268354
-0.0177434918458972,-0.623248121974683
-0.108925032737064,-0.620320720836709
-0.607783818968688,-0.620575299265823
-0.510191378479501,-0.629296350981646
-0.61306429934125,-0.610815865344304
0.669226222373046,-0.499427344873418
0.00403879092060517,-0.600620376777215
0.0921508600211059,-0.60879055681519
-0.965207115039421,-0.619198484889873
-0.95440802665318,-0.614167613924051
-0.938900969424022,-0.624253821369494
0.0789381220355816,-0.602880615224051
0.0079481069090025,-0.594569284803797
-0.00467469823628666,-0.610671595012658
-0.63978102073413,-0.618743249786076
-0.607971599340832,-0.619362461137975
-0.762820240449202,-0.624964338724051
-0.0309824871713436,-0.61779062788481
-0.0747194855994359,-0.620478818696203
0.088357304227173,-0.471841586676709
-0.721192598029789,-0.609286312939241
-0.682653506899942,-0.606544943766962
-0.653665674372188,-0.608172485987342
-0.0967092754729682,-0.627848172705063
-0.0423181079782632,-0.611306089831646
-0.0548303497968374,-0.633189719776076
-0.731348533131935,-0.59265104835443
-0.786062320321895,-0.593062960721519
-0.739932395222129,-0.578520043759494
-0.54822165976717,-0.590981014424051
-0.591225327146546,-0.584676181667089
-0.54822165976717,-0.43433857933038
-0.591225327146546,-0.592751522524051
-0.649417950650692,-0.608193044727215
-0.627762945785391,-0.623928241658228
-0.60524856977632,-0.574594282563291
-0.662533062898382,-0.574077477326582
-0.762137610987416,-0.627863049329114
-0.77799317279698,-0.601209504468354
-0.622761658493734,-0.594450859708861
-0.53749328145871,-0.612543974213797
-0.665033506271952,-0.617285608498734
-0.603356276555826,-0.60948240065443
-0.528420009576204,-0.527334108607595
-0.617874813333395,-0.603056226835443
-0.2214691368263,-0.618322415674013
0.015400588735675,-0.62770716946962
0.0473098698476722,-0.611716896610127
-0.656713524546605,-0.615285407610127
-0.628961179980356,-0.613704047994937
-0.743608246170053,-0.606975345906329
-0.654979816705833,-0.608521202011392
-0.612243590244114,-0.606160553122785
-0.780928428167213,-0.608638138292405
-0.0477062917542325,-0.609683119027848
-0.213392904926883,-0.367901611811392
-0.123828014584147,-0.349793706016456
-0.672094306818974,-0.353107846392405
-0.70621663959074,-0.322965487625823
-0.644192752866115,-0.303372780918987
-0.738594816501343,-0.342269850772152
-0.674226934551517,-0.344614460273418
-0.690446312501126,-0.341143640837975
-0.101042702224631,-0.338322087593671
-0.174277577553958,-0.332110729949367
-0.0513928953203266,-0.325697750493671
-0.585962696268539,-0.347102723471266
-0.659531216655476,-0.319617202346835
0.0768760112631957,-0.332749037224051
-0.620789916331592,-0.308424177703797
-0.640076803144351,-0.342429404898734
0.173219742700723,-0.330421066088608
-0.697411069729937,-0.317591671556962
-0.699976372277643,-0.299424537053165
-0.0415636227771787,-0.292030681335443
-0.779767633083527,-0.285562420759494
-0.792190209274884,-0.311431809611392
0.126707820497791,-0.302492740787342
5150,-0.300031048132785
NA,-0.30944512868481
0.274347260646063,-0.303853724324177
-0.0177434918458972,-0.305924704713924
-0.108925032737064,-0.309645621405063
-0.607783818968688,-0.322399697344937
-0.510191378479501,-0.243345382016456
-0.61306429934125,-0.262226466026582
0.669226222373046,-0.225122260156962
0.00403879092060517,-0.196881821665823
0.0921508600211059,-0.257486744911392
-0.965207115039421,-0.25429324886962
-0.95440802665318,-0.184340437189873
-0.938900969424022,-0.186850063178481
0.0789381220355816,-0.202975999641772
0.0079481069090025,-0.218752480212658
-0.00467469823628666,-0.183420796601266
-0.63978102073413,-0.181680124159494
-0.607971599340832,-0.164351325293949
-0.762820240449202,-0.149846504303797
-0.0309824871713436,-0.142699789628228
-0.0747194855994359,-0.22236059053443
0.088357304227173,-0.194898923875316
-0.721192598029789,-0.16269891450519
-0.682653506899942,-0.17120517024557
-0.653665674372188,-0.213935609727848
-0.0967092754729682,-0.142334095892405
-0.0423181079782632,-0.112846987136709
-0.0548303497968374,-0.2954848097
-0.731348533131935,-0.327254973507595
-0.786062320321895,-0.32748099292038
-0.739932395222129,-0.329033445962025
-0.54822165976717,-0.32982104978481
-0.591225327146546,-0.324557143949367
-0.54822165976717,-0.328070896253165
-0.591225327146546,-0.323840190268354
-0.649417950650692,-0.26987365971519
-0.627762945785391,-0.289075797101772
-0.60524856977632,-0.263981409258228
-0.662533062898382,-0.254924846735443
-0.762137610987416,-0.294071484078481
-0.77799317279698,-0.336756762687342
-0.622761658493734,-0.283412988031266
-0.53749328145871,-0.28488170843924
-0.665033506271952,-0.264551989387342
-0.603356276555826,-0.269075338683544
-0.528420009576204,-0.288695319544481
-0.617874813333395,-0.279144873612658
-0.2214691368263,-0.322170513607595
0.015400588735675,-0.328745308746835
0.0473098698476722,-0.288874518967722
-0.656713524546605,-0.266378945683544
-0.628961179980356,-0.579444062979747
-0.743608246170053,-0.643082465746835
-0.654979816705833,-0.62388307891519
-0.612243590244114,-0.623995128261772
-0.780928428167213,-0.631993179051899
-0.0477062917542325,-0.610994711898734
-0.213392904926883,-0.59247330843038
-0.123828014584147,-0.612725873708861
-0.672094306818974,-0.607039888772152
-0.70621663959074,-0.598650161357215
-0.644192752866115,-0.621904112924051
-0.738594816501343,-0.652732776870759
-0.674226934551517,-0.600593357816456
-0.690446312501126,-0.59522507113038
-0.101042702224631,-0.607429502924051
-0.174277577553958,-0.601998557692405
-0.0513928953203266,-0.584855982918987
-0.585962696268539,-0.618625199175949
-0.659531216655476,-0.658740464113924
0.0768760112631957,-0.629415043146456
-0.620789916331592,-0.624527518886076
-0.640076803144351,-0.63774364705443
0.173219742700723,-0.593509888205063
-0.697411069729937,-0.610770231905063
-0.699976372277643,-0.614554732501266
-0.0415636227771787,-0.621590708062025
-0.779767633083527,-0.608731087725316
-0.792190209274884,-0.610669544167722
0.126707820497791,-0.613801511618987
5150,-0.609638318022785
NA,-0.606228235102532
0.274347260646063,-0.612730793435443
-0.0177434918458972,-0.617772158010127
-0.108925032737064,-0.584812939889873
-0.607783818968688,-0.608226910219747
-0.510191378479501,-0.638430874286076
-0.61306429934125,-0.63757916791519
0.669226222373046,-0.646317664150633
0.00403879092060517,-0.635157213505063
0.0921508600211059,-0.613900848801266
-0.965207115039421,-0.63459961208481
-0.95440802665318,-0.624614724290253
-0.938900969424022,-0.612707788949367
0.0789381220355816,-0.616248500951899
0.0079481069090025,-0.631310523544304
-0.00467469823628666,-0.621586067831646
-0.63978102073413,-0.611512920117722
-0.607971599340832,-0.4679624853
-0.762820240449202,-0.587840747110127
-0.0309824871713436,-0.588239897994937
-0.0747194855994359,-0.604827346582278
0.088357304227173,-0.630543508478481
-0.721192598029789,-0.640762213298734
-0.682653506899942,-0.652641310901266
-0.653665674372188,-0.648718737416456
-0.0967092754729682,-0.650965182240506
-0.0423181079782632,-0.610469768931646
-0.0548303497968374,-0.606967009929114
-0.731348533131935,-0.6256429642
-0.786062320321895,-0.560603787034683
-0.739932395222129,-0.635850635651899
-0.54822165976717,-0.632940978664557
-0.591225327146546,-0.645065352346835
-0.54822165976717,-0.639428667177215
-0.591225327146546,-0.637142050568354
-0.649417950650692,-0.628316183393671
-0.627762945785391,-0.634460843870886
-0.60524856977632,-0.582364711455696
-0.662533062898382,-0.591760347608304
-0.762137610987416,-0.649465272168354
-0.77799317279698,-0.644814712741772
-0.622761658493734,-0.266399347392405
-0.53749328145871,-0.248621279871899
-0.665033506271952,-0.248793585996076
-0.603356276555826,-0.266193213678481
-0.528420009576204,-0.280106010144051
-0.617874813333395,-0.265988866634177
-0.2214691368263,-0.269980811935443
0.015400588735675,-0.325096897975949
0.0473098698476722,-0.374568682379747
-0.656713524546605,-0.346535877012658
-0.628961179980356,-0.333973739194937
-0.743608246170053,-0.311111898397468
-0.654979816705833,-0.343371459801646
-0.612243590244114,-0.262389849796962
-0.780928428167213,-0.289713548587342
-0.0477062917542325,-0.282251632463038
-0.213392904926883,-0.30943177724557
-0.123828014584147,-0.318513372550633
-0.672094306818974,-0.267689525925316
-0.70621663959074,-0.250360570592405
-0.644192752866115,-0.260347944972152
-0.738594816501343,-0.25485107506962
-0.674226934551517,-0.255254002701772
-0.690446312501126,-0.284915330453165
-0.101042702224631,-0.285466714988608
-0.174277577553958,-0.307920921843038
-0.0513928953203266,-0.30737369764962
-0.585962696268539,-0.258268717088608
-0.659531216655476,-0.238798292444304
0.0768760112631957,-0.250116033473418
-0.620789916331592,-0.288065537396835
-0.640076803144351,-0.25437814525443
0.173219742700723,-0.235914257088608
-0.697411069729937,-0.41072694678481
-0.699976372277643,-0.415057717734177
-0.0415636227771787,-0.413490959050633
-0.779767633083527,-0.45707733125443
-0.792190209274884,-0.375948569835443
0.126707820497791,-0.378138296940506
5150,-0.382395104911392
NA,-0.398096222751899
0.274347260646063,-0.390721713217722
-0.0177434918458972,-0.301942002658228
-0.108925032737064,-0.256484772164557
-0.607783818968688,-0.267700833882278
-0.510191378479501,-0.170303355906329
-0.61306429934125,-0.114862017478481
0.669226222373046,-0.100940416246835
0.00403879092060517,-0.195291174265823
0.0921508600211059,-0.349964205464557
-0.965207115039421,-0.336020769360506
-0.95440802665318,-0.34681593921962
-0.938900969424022,-0.343300635603797
0.0789381220355816,-0.38977194532557
0.0079481069090025,-0.356681239658228
-0.00467469823628666,-0.347313866481013
-0.63978102073413,-0.364985243462025
-0.607971599340832,-0.213512303353165
-0.762820240449202,-0.23730419221519
-0.0309824871713436,-0.224857409759494
-0.0747194855994359,-0.107945211988608
0.088357304227173,-0.0657494429598734
-0.721192598029789,-0.132588931100506
-0.682653506899942,-0.181272364697342
-0.653665674372188,-0.138709663443165
-0.0967092754729682,-0.357914084670886
-0.0423181079782632,-0.342367133460759
-0.0548303497968374,-0.345169644967089
-0.731348533131935,-0.327363365753165
-0.786062320321895,-0.338005796792911
-0.739932395222129,-0.34394815943038
-0.54822165976717,-0.362856894010127
-0.591225327146546,-0.387970067716456
-0.54822165976717,-0.505616154544304
-0.591225327146546,-0.544029301227848
-0.649417950650692,-0.609199434549367
-0.627762945785391,-0.64581908041519
-0.60524856977632,-0.647172294532911
-0.662533062898382,-0.636482750773418
-0.762137610987416,-0.63030573681557
-0.77799317279698,-0.625160752508861
-0.622761658493734,-0.625044032268354
-0.53749328145871,-0.60878068218481
-0.665033506271952,-0.642754494216456
-0.603356276555826,-0.54314797141519
-0.528420009576204,-0.611479289659494
-0.617874813333395,-0.600800552890127
-0.2214691368263,-0.617571259873418
0.015400588735675,-0.59613687964557
0.0473098698476722,-0.625375278212658
